id,text,label,mode
Sqr0AcuoNnk_2,i there were times in the movie where i felt really bored,-1.8,train
Sqr0AcuoNnk_3,and there were times that i thought it was funny,0.6,train
Sqr0AcuoNnk_4,and there were times that i was just sitting there after they said their jokes and i was like thats not nobodys laughing thats not funny,-2.2,train
Sqr0AcuoNnk_5,i just dont think it was very good,-2.2,train
Sqr0AcuoNnk_6,and this is the thing friends with benefits and no strings attached they are the same movie different ways of getting to the same point but its the same point,-0.6,train
Sqr0AcuoNnk_7,so i think that no strings attached was better than friends with benefits,0.8,train
Sqr0AcuoNnk_8,i was not bored during no strings attached,0.6,train
Sqr0AcuoNnk_9,i thought it was very funny,2.0,train
Sqr0AcuoNnk_10,um and uh friends with benefits had its moments,0.0,train
Sqr0AcuoNnk_11,had a lot of really bad moments,-1.4,train
Sqr0AcuoNnk_12,and he is one of my favorite actors ever,2.0,train
Sqr0AcuoNnk_13,he is brilliant there is not a movie that i see him in that i dont end up crying because he is so fantastic and he just breaks your heart whenever he does you know a role that usually his roles do break your heart at some point so definitely did in this movie,2.8,train
Sqr0AcuoNnk_14,i like teared up in friends with benefits because of him,1.4,train
Sqr0AcuoNnk_15,the lady who plays justin timberlakes sister um i thought she was very good in this movie,2.2,train
Sqr0AcuoNnk_16,and i thought she was just like really natural and funny,2.0,train
Sqr0AcuoNnk_17,and she looks like renee zellwegger and helen hunt from a twister movie,-0.2,train
Sqr0AcuoNnk_18,and she talks like her too,0.2,train
Sqr0AcuoNnk_19,it was weird,-1.0,train
Sqr0AcuoNnk_20,the whole time i saw her all i thought was helen hunt and renee zellwegger another,-0.4,train
Sqr0AcuoNnk_21,zellwegger another thing was the fact that there was not one healthy relationship or positive good relationship in this whole movie,-2.0,train
Sqr0AcuoNnk_22,but thats kind of depressing,-1.4,train
TvyZBvOMOTc_1,which would have been a better name for the movie,-0.2,train
TvyZBvOMOTc_2,and i really enjoyed it,2.2,train
TvyZBvOMOTc_3,the countryside which they showed while going across ireland was astoundingly ble beautiful,2.0,train
TvyZBvOMOTc_4,and in the scene with the destroyed castle it really reminded me why i want to go there so badly,1.4,train
TvyZBvOMOTc_5,although i enjoyed the movie,1.2,train
TvyZBvOMOTc_6,if i think about it honestly the plot wasnt that great,-1.2,train
TvyZBvOMOTc_7,its a fun chick flick,1.6,train
TvyZBvOMOTc_8,but other than that it doesnt really hold up under inspection,-1.6,train
TvyZBvOMOTc_9,lip smacking all the problems that come to stop them from getting to their destination are although plausible a little weak,-0.8,train
TvyZBvOMOTc_10,even though the whole movie is based on whether she gets to dublin in time youre never really worried about it because you know she gets there,-0.4,train
TvyZBvOMOTc_11,lip smakcing a lot of this movie brings a cute laugh here and there,1.0,train
TvyZBvOMOTc_12,and both the actors amy adams and matthew goode work well with each other,1.4,train
TvyZBvOMOTc_13,and seem to be really enjoying themselves the whole way through,1.8,train
TvyZBvOMOTc_14,even when theyre fighting in the movie though it just seems like its their banter not actual dislike,-0.8,train
TvyZBvOMOTc_15,all in all if youre looking for a cute romantic comedy with a beautiful setting then this will probably be a good movie for you,2.0,train
VCslbP0mgZI_1,of suckerpunch poop,-2.5,train
VCslbP0mgZI_2,music in background laughing currently in theatres starring no one youve ever heard of,-0.6,train
VCslbP0mgZI_3,guardians of owl land whatever that came out and i never saw it,0.0,train
VCslbP0mgZI_4,suckerpunch and this suckers getting this sucker is getting panned like last airbender garbage panned and i wanna say this i did not think it was like last airbender garbage,-2.6,train
VCslbP0mgZI_5,um heres why yes stuttering t theres problems with this and i wanna talk about them but you know it looks beautiful,0.4,train
VCslbP0mgZI_6,there are some really cool uh moments in this,2.0,train
VCslbP0mgZI_7,it actually has some some them thematically it has some cool themes about heroism and about like taking ownership of yourself and things like that which i resonated with and i whi and which i appreciated,1.8,train
VCslbP0mgZI_8,but heres the essential problem with this movie the essentail problem of this movie well maybe this would be the best way to put it um there was a uh a comedian named dave chapelle um and dave chapelle um and another comedian chris rock are um african american and in their comedy they sometimes take on african american culture what they perceive to be african american culture and so they will essentially make fun of black people and the thing with dave chapelle and with chris rock is because theyre black they can kinda do that and theres something about that thats acceptable,-1.6,train
VCslbP0mgZI_9,um if like me or laughing some other white person or hispanic person or whatever did the same jokes it would not be funny,-2.0,train
VCslbP0mgZI_10,it would be completely inappropriate in fact it would be racist,-2.2,train
VCslbP0mgZI_11,so zach snyder here is making a movie thats ostensibly about female empow empowerment but its a movie about female empowerment which includes a lot of clearing throat slapping that includes a lot of women in bustiers that includes a lot of violence done against women and ultimately in which most of the women end up completely disempowered clapping,-2.6,train
VCslbP0mgZI_12,clapping laughing so okay if zach snyder were a woman i would say okay shes making a comment about the way women cant be empowered in male dominated societies in the way men um distract and and hurt and damage women and prevent them from asserting who they really are,-0.4,train
VCslbP0mgZI_13,i could kinda see that in a sort of chris rock dave chapelle way,1.0,train
VCslbP0mgZI_14,but zach snyder is a guy and because of that this stuff kinda ends up looking like the sh he man woman haters club,-1.6,train
VCslbP0mgZI_15,so if i give zach snyder the benefit of the doubt this is a movie that looks great has some bad acting,0.4,train
VCslbP0mgZI_16,and has way too much violence against women,-1.8,train
VCslbP0mgZI_17,if i dont give zach snyder the benefit of the doubt,-0.6,train
VbQk4H8hgr0_1,and this is the one that i can say was definatelly disappointed,-2.2,train
VbQk4H8hgr0_2,i love the first shrek and the second shrek and,2.0,train
VbQk4H8hgr0_3,and i was really hoping that this one be just as good,-0.8,train
VbQk4H8hgr0_4,and it just that it hadnt anything new to offer,-2.2,train
VbQk4H8hgr0_5,i was really disappointed with that,-2.2,train
VbQk4H8hgr0_6,i mean i went in there hoping to see something original and funny like the first two,-1.8,train
VbQk4H8hgr0_7,and it offered nothing of the such,-2.0,train
VbQk4H8hgr0_8,it wasnt remotly funny,-0.4,train
VbQk4H8hgr0_9,there was a few jokes ok yeah make you giggle or something,0.6,train
VbQk4H8hgr0_10,but thats nothing major,-0.25,train
VbQk4H8hgr0_11,nothing really that funny,-1.0,train
VbQk4H8hgr0_12,or anything original,-1.6,train
VbQk4H8hgr0_13,the characters are all the same,-1.6,train
VbQk4H8hgr0_14,and not even as good as the first two movies,-1.2,train
VbQk4H8hgr0_15,and i loved puss in boots,2.0,train
VbQk4H8hgr0_16,and he wasnt even that great this time around,-2.0,train
VbQk4H8hgr0_17,the donkey and puss in boots rivalry thats going on it just it wasnt as funny the third time around,-1.8,train
VbQk4H8hgr0_18,and there was nothing new to offer,-2.0,train
VbQk4H8hgr0_19,plain and simply it was dull for me,-2.0,train
VbQk4H8hgr0_20,it couldve been so much better i i couldve i saw it being so much better in my head but it just wasnt it,-2.0,train
VbQk4H8hgr0_21,just wasnt it disappointed me highly,-2.2,train
VbQk4H8hgr0_22,and i was just sort of discouraged after seeing the movie,-2.6,train
VbQk4H8hgr0_23,and im definatelly wish i had my money back,-3.0,train
VbQk4H8hgr0_24,um it was a waste of my time,-2.8,train
VbQk4H8hgr0_25,and i dont suggest anyone go see it,-2.2,train
VbQk4H8hgr0_26,if youre hoping to if you have to have if you have kids and youre forced to go which you probably will if you have kids you know put up with it as a parent,-1.6,train
VbQk4H8hgr0_27,but on your own dont go see it,-1.8,train
VbQk4H8hgr0_28,its not really that great,-2.0,train
VbQk4H8hgr0_29,everyone is split on this one just as they were on spiderman,-0.4,train
VbQk4H8hgr0_30,and just they are with all the other sequels that are coming out an this one,0.0,train
VbQk4H8hgr0_31,i have to agree on the negative side it was not great,-1.4,train
VbQk4H8hgr0_32,it wasnt even remotely good,-2.8,train
VbQk4H8hgr0_33,i mean theres a few moments yeah that are original and funny,0.4,train
VbQk4H8hgr0_34,and theres a ne an introduction of a new character justine timberlakes character already in the film,-0.2,train
VbQk4H8hgr0_35,but they didnt even give him that much to do the he had only few minor lines,-1.8,train
VbQk4H8hgr0_36,and none of them were really that great i mean stands out in your mind,-1.4,train
VbQk4H8hgr0_37,so the addition of this character was pretty pointless,-1.8,train
VbQk4H8hgr0_38,i mean its pleasent to the story,-0.2,train
VbQk4H8hgr0_39,but i still find it pointless in the end of the movie,-2.0,train
VbQk4H8hgr0_40,and the characters just werent the same as the first two that i fell in love with them,-1.2,train
VbQk4H8hgr0_41,it just kind of made me wanna really walk out of the theater,-2.6,train
VbQk4H8hgr0_42,so that just pissed me off more,-2.4,train
VbQk4H8hgr0_43,but really i couldve shouldve just walked up and left at that moment,-2.4,train
VbQk4H8hgr0_44,it was boring,-2.0,train
VbQk4H8hgr0_45,and not at all original in my opinion,-2.2,train
VbQk4H8hgr0_46,it couldve been so much better,-1.8,train
VbQk4H8hgr0_47,than the second sequel was really great,2.2,train
VbQk4H8hgr0_48,and i loved it and this one just was a flat of disappointments,-2.2,train
VbQk4H8hgr0_49,so im gonna rate this one two stars,-1.8,train
VbQk4H8hgr0_50,it shouldve really be one,-1.0,train
VbQk4H8hgr0_51,but im gonna give it a two to be fair,-1.2,train
VbQk4H8hgr0_52,because the movie did have some points when i was laughing,0.4,train
VbQk4H8hgr0_53,but very few,-0.8,train
VbQk4H8hgr0_54,and it wasnt worth it in my opinion to go see it,-2.4,train
VbQk4H8hgr0_55,so i definatelly suggest,0.2,train
Vj1wYRQjB-o_1,well he plays that well so hes a good villain,1.4,train
Vj1wYRQjB-o_2,he also has some really cool guns so that its like a desert eagle but it has to barrels to it,2.2,train
Vj1wYRQjB-o_3,its pretty pretty scary looking,-0.8,train
Vj1wYRQjB-o_4,i wouldnt want that pointed at me,-0.8,train
Vj1wYRQjB-o_5,and i who would i mean,0.5,train
Vj1wYRQjB-o_6,um like i said i thought the movie was great,2.2,train
Vj1wYRQjB-o_7,the action they do have is really well done,1.8,train
Vj1wYRQjB-o_8,um they did a good job with car,1.6,train
Vj1wYRQjB-o_9,they did a good job with the fight scenes,2.0,train
W8NXH0Djyww_1,now rango was just fantastic,2.8,train
W8NXH0Djyww_2,surprised me,-0.25,train
W8NXH0Djyww_3,uh it was so much better than i thought it was going to be,2.4,train
W8NXH0Djyww_4,and this town was like from a good old western,0.6,train
W8NXH0Djyww_5,it had all this stereotypical traits of a western town,-0.8,train
W8NXH0Djyww_6,i dunno but it was it was cool,1.6,train
W8NXH0Djyww_7,it was a great movie,2.0,train
W8NXH0Djyww_8,and now what i loved about this movie was like the supporting characters in this movie,2.2,train
W8NXH0Djyww_9,the all the animals were just so funny,2.0,train
W8NXH0Djyww_10,um they all played off each other,0.8,train
W8NXH0Djyww_11,theyre like the dumb kinda cowboys that dont know what theyre doing always asking dumb questions staying saying stupid shit,-2.2,train
W8NXH0Djyww_12,and it was just oh it was hysterical,2.4,train
W8NXH0Djyww_13,and the stuff he said was just it was just so funny,2.2,train
W8NXH0Djyww_14,and he did a wonderful job,2.2,train
W8NXH0Djyww_15,all the cinematography in this movie was great,2.4,train
W8NXH0Djyww_16,like all the sunsets and all the landscapes of the films they just looked so realistic in every almost every scene,2.4,train
W8NXH0Djyww_17,um like this movie had great action sequences,1.0,train
W8NXH0Djyww_18,this aw this one really cool action sequences where like this ronny uh johnny depps posse they were getting chased by all these like possums,2.2,train
W8NXH0Djyww_19,or nah i wouldnt say possums but prairie dogs,-0.75,train
W8NXH0Djyww_20,im not even sure what they were,-1.0,train
W8NXH0Djyww_21,it was just so cool,2.6,train
W8NXH0Djyww_22,like a covered wagon horse kinda cowboy chase sequence,-0.2,train
W8NXH0Djyww_23,oh it was so cool,2.2,train
W8NXH0Djyww_24,um but this movie it had everything humor romance action,2.6,train
W8NXH0Djyww_25,of course um it was just it was fun it was a fun entertaining movie,1.8,train
W8NXH0Djyww_26,uh it was good for the entire family,2.0,train
W8NXH0Djyww_27,um definitely recommend checking seeing this uh checking this movie out,1.4,train
W8NXH0Djyww_28,uh i rated it four out of five stars,1.8,train
W8NXH0Djyww_29,um the one thing i didnt like about this movie was they brought the main chara uh the bad character i should say in kinda late,-1.5,train
W8NXH0Djyww_30,but that didnt really matter,-0.4,train
W8NXH0Djyww_31,um everything else held up its own,0.6,train
W8NXH0Djyww_32,um definitely check out this movie rango uh in a theatre near you,2.0,train
WKA5OygbEKI_1,uh i really enjoyed doing them for the philly d movie club so i thought oh why not,1.8,dev
WKA5OygbEKI_2,uh rango is a really cute movie,2.2,dev
WKA5OygbEKI_3,um i i liked a lot of the movie,1.2,dev
WKA5OygbEKI_4,i will admit im a big johnny depp fan,1.8,dev
WKA5OygbEKI_5,um i pretty much will go see any movie that kind of has an interesting plot if hes in it,0.6,dev
WKA5OygbEKI_6,um its not his best,-1.4,dev
WKA5OygbEKI_7,i mean corpse bride hes really good in corpse bride,1.6,dev
WKA5OygbEKI_8,and rango kind of falls into that,0.0,dev
WKA5OygbEKI_9,well its a johnny depp movie so its entertaining,1.4,dev
WKA5OygbEKI_10,but its not something that i would go buy,-0.4,dev
WKA5OygbEKI_11,or something i would recommend,-0.6,dev
WKA5OygbEKI_12,unless you have little kids to bring with you,0.2,dev
WKA5OygbEKI_13,oh it has some really good references of past johnny depp films in it like while the chameleons getting bounced along the highway you run into henry s thompson,2.0,dev
WKA5OygbEKI_14,uh hes super entertaining as the chameleon,2.2,dev
WKA5OygbEKI_15,i mean johnny depps a wonderful voice actor so um he hes i do hes an incredible voice actor,1.8,dev
WKA5OygbEKI_16,like thats really the best part of the movie is listening to him uh pull off all these different voices,1.8,dev
WKA5OygbEKI_17,and be this really quirky little chameleon,0.4,dev
WKA5OygbEKI_18,um i i would yeah i would recommend it if you have little kids,1.0,dev
WKA5OygbEKI_19,but if you dont really have any small friends uh that sounded really perverted small children that you are related to um to take to the movies uh i wouldnt go see it by myself,-1.4,dev
WKA5OygbEKI_20,i definitely will buy it,0.0,dev
WKA5OygbEKI_21,but uh it was worth the free movie passes that i used on it,1.6,dev
WKA5OygbEKI_22,and thanks for listening to me ramble,0.4,dev
X3j2zQgwYgE_1,not great,0.8,dev
X3j2zQgwYgE_2,sigh i really think what this was missing was that humor and that wit that than the other shrek movies,-1.6,dev
X3j2zQgwYgE_3,um its just not there,-2.0,dev
X3j2zQgwYgE_4,its okay,0.2,dev
X3j2zQgwYgE_5,but its really not wonderful,-2.2,dev
X3j2zQgwYgE_6,nothing to rush out and see,-0.4,dev
X3j2zQgwYgE_7,there arent a lot of kids movies out right now so,0.0,dev
X3j2zQgwYgE_8,and i guess normally shrek is for adults,0.0,dev
X3j2zQgwYgE_9,but lack you know very lackluster,-2.2,dev
X3j2zQgwYgE_10,chuckle be forewarned low expectations,-1.2,dev
X3j2zQgwYgE_11,okay and now its late,0.4,dev
ZAIRrfG22O0_1,save your money wait til it comes out on rental,-2.0,dev
ZAIRrfG22O0_2,for me it was a waste of time,-2.6,dev
ZAIRrfG22O0_3,there were a few funny lines,0.6,dev
ZAIRrfG22O0_4,but after an hour i just said enough i had to walk out,-2.4,dev
ZAIRrfG22O0_5,the movie theatre gave me credit to a future movie so that i appreciate it,1.25,dev
ZAIRrfG22O0_6,uh if you like the kind of movie that ben stiller did a night at the museum then you probably would like something uh like this,1.4,dev
ZAIRrfG22O0_7,uh if you didnt like that type of movie then i really dont think youre gonna like this at all,-1.6,dev
ZAIRrfG22O0_8,and youre better off saving your money uh and maybe renting it when it comes out on uh video so,-1.6,dev
ZAIRrfG22O0_9,but uh theres definitely far better movies that you can uh go see than um tongue clicking than zookeeper so,-1.6,dev
ZUXBRvtny7o_1,nine ninety screening plus i am number four you cant go wrong with that,2.25,dev
ZUXBRvtny7o_2,i was not looking forward to see this movie,-1.4,dev
ZUXBRvtny7o_3,but i went and i dig this movie,1.0,dev
ZUXBRvtny7o_4,i was happy to see it,1.8,dev
ZUXBRvtny7o_5,plus i had a good time,1.4,dev
ZUXBRvtny7o_6,im wanting to talk about the good things about this movie,0.4,dev
ZUXBRvtny7o_7,the soundtrack is good its really good some really great songs,2.4,dev
ZUXBRvtny7o_8,and the best thing about that is that all two songs um well not all of them but some of the songs are not well well connected with the scenes,-1.4,dev
ZUXBRvtny7o_9,um anyways the music is good,1.4,dev
ZUXBRvtny7o_10,its stuttering that is a good thing,1.25,dev
ZUXBRvtny7o_11,i really dig the special effects of this movie,2.6,dev
ZUXBRvtny7o_12,like in the middle of the movie it starts with really great action sequences,1.8,dev
ZUXBRvtny7o_13,amazing special effects,2.2,dev
ZUXBRvtny7o_14,and the ending was really really great too,2.6,dev
ZUXBRvtny7o_15,its it was my favorite part of the movie,0.8,dev
ZUXBRvtny7o_16,the main problem of this movie is that this movie is so cheesy,-2.0,dev
ZUXBRvtny7o_17,i mean the blood is like twilight with some scifi with some action and with likable characters and that that is important guys,1.6,dev
ZUXBRvtny7o_18,the characters of i am number four are likable,2.0,dev
ZUXBRvtny7o_19,not like the characters of of twilight,0.0,dev
ZUXBRvtny7o_20,um the ending is open for a sequel,0.25,dev
ZUXBRvtny7o_21,and uh i am looking forward to see a sequel of this movie,2.0,dev
ZUXBRvtny7o_22,because i really dig this movie,0.75,dev
ZUXBRvtny7o_23,i really dig this movie,0.8,dev
ZUXBRvtny7o_24,the picture quality was really great,2.0,dev
ZUXBRvtny7o_25,i will even pick up this movie on bluray um,1.8,dev
ZUXBRvtny7o_26,i will even pick up this movie on bluray um anyways um the movie for me is three starts out of five stars three solid stars,2.2,dev
ZUXBRvtny7o_27,cause i had a good time,1.3333334,dev
ZUXBRvtny7o_28,and uh this movie i was not looking forward to see this movie,-1.2,dev
ZUXBRvtny7o_29,but it was really good,2.2,dev
ZUXBRvtny7o_30,the acting is its normal its not bad its not bad at all,0.4,dev
ZUXBRvtny7o_31,the likable characters make this movie a really good movie,1.4,dev
ZUXBRvtny7o_32,im willing to go with friends alone with family to watch on a rainy day and if you can watch it at half price at a midnight show screening,0.4,dev
ZUXBRvtny7o_33,cause its worth it,0.8,dev
ZUXBRvtny7o_34,so yeah if you want to have fun this weekend go watch it watch this movie,2.4,dev
_dI--eQ6qVU_1,but i can safely assure you that even if they didnt it would still be a hit,2.4,dev
_dI--eQ6qVU_2,and i loved it,3.0,dev
_dI--eQ6qVU_3,i dont know if fans of the comic would be as inclined to say the same because i dont know how much it differs from the comic or radio program that people like so much,-0.2,dev
_dI--eQ6qVU_4,but just going into this a as an observer and someone who has no idea it was a fantastic film it was so much fun,3.0,dev
_dI--eQ6qVU_5,and i would tell you right now it was hilarious,3.0,dev
_dI--eQ6qVU_6,it was really really funny,2.8,dev
_dI--eQ6qVU_7,and most of you know hes a pretty funny guy,1.8,dev
_dI--eQ6qVU_8,and he funnied up this movie big time totally,2.6,dev
_dI--eQ6qVU_9,so that doesnt surprise me,0.6,dev
_dI--eQ6qVU_10,and the humor it was kind of necessary,1.0,dev
_dI--eQ6qVU_11,i feel like if they woudlnt have inserted the humor into this movie it wouldve been just too serious and kind of boring in a sense,0.4,dev
_dI--eQ6qVU_12,but the humor really just nailed it,2.6,dev
_dI--eQ6qVU_13,and the action sequences in this movie are tensed i,2.6,dev
_dI--eQ6qVU_14,tensed i love when people do this,2.2,dev
_dI--eQ6qVU_15,when they just come up with these totally completely new stylized ways of developing action sequences,1.6,dev
_dI--eQ6qVU_16,coz sure its fun to see a super hero go round and kick bad guy butt you know punch kick whatever bam,0.8,dev
_dI--eQ6qVU_17,but when they figure out a new way to interpret this,-0.25,dev
_dI--eQ6qVU_18,and add something like an extra spark in there,0.8,dev
_dI--eQ6qVU_19,that makes it more visually truly appealing,1.4,dev
_dI--eQ6qVU_20,and just different,0.2,dev
_dI--eQ6qVU_21,it engages the audience more,1.8,dev
_dI--eQ6qVU_22,and i just really enjoyed it,2.0,dev
_dI--eQ6qVU_23,the green hornet did something similar,0.0,dev
_dI--eQ6qVU_24,but they took a new spin on it,1.4,dev
_dI--eQ6qVU_25,and i just loved it,2.6,dev
_dI--eQ6qVU_26,and i feel like even though the fighting sequences were a little bit long in some places t,-0.6,dev
_dI--eQ6qVU_27,3d so i meant if i was wearing 3d glasses and was seeing this in 3d i wouldve enjoyed it a lot more,-0.4,dev
_dI--eQ6qVU_28,and i would want the sequences to be even longer rather than shorter,0.2,dev
aiEXnCPZubE_1,browning is mediocre role,-2.2,dev
aiEXnCPZubE_2,theres never a feeling of star quality with her,-1.2,dev
aiEXnCPZubE_3,she isnt terrible,-0.6,dev
aiEXnCPZubE_4,but quite frankly she is implausible,-1.6,dev
aiEXnCPZubE_5,like the average horror film the uninvited,0.0,dev
aiEXnCPZubE_6,and visually stunning,2.8,dev
aiEXnCPZubE_7,and i dont know why people are hating on the film because i really do love it,2.2,dev
aiEXnCPZubE_8,overall browning is just fails to deliver,-2.4,dev
aiEXnCPZubE_9,and is upstaged by many other performances in the film,-0.2,dev
aiEXnCPZubE_10,the supporting cast is either hit or miss,-0.2,dev
aiEXnCPZubE_11,the hits include oscar isaak as the main villain like i said blue jena malone is the soft spoken rocket and the stealing abby cornish is sweet pea a troubled and reluctant young woman in the pack,0.8,dev
aiEXnCPZubE_12,the misses include you know vanessa hudgens,-0.4,dev
aiEXnCPZubE_13,who doesnt have any presents or greatness at all,-2.0,dev
aiEXnCPZubE_14,and the other horrible i mean absolutely atrocious carla gugino as doctor vera gorski,-3.0,dev
aiEXnCPZubE_15,whos accent is so aweful and,-2.8,dev
aiEXnCPZubE_16,and whos is ridiculous,-0.4,dev
aiEXnCPZubE_17,and her character is also undeveloped and weak,-1.8,dev
aiEXnCPZubE_18,jon hamm and scott glenn could bring you know they could be interesting characters,0.4,dev
aiEXnCPZubE_19,and they could have great back stories,-0.2,dev
aiEXnCPZubE_20,but they you know they they bring nothing to this table,-2.4,dev
aiEXnCPZubE_21,and which hurts the film drastically,-2.2,dev
aiEXnCPZubE_22,because they are interesting characters,2.0,dev
aiEXnCPZubE_23,and could have interesting back stories,0.8,dev
aiEXnCPZubE_24,the acting could be better and is very medio,-1.2,dev
aiEXnCPZubE_25,there is some sort of greatness to sucker punch though,1.6,dev
aiEXnCPZubE_26,first the visual effects here are stellar,2.6,dev
aiEXnCPZubE_27,they are unique,2.8,dev
aiEXnCPZubE_28,incredible icandy and,1.0,dev
aiEXnCPZubE_29,icandy and just overall superb,2.6,dev
aiEXnCPZubE_30,and the action in the movie is so well used,2.8,dev
atnd_PF-Lbs_1,its bad,-3.0,dev
atnd_PF-Lbs_2,oh god this is bad,-3.0,dev
atnd_PF-Lbs_3,im not even gonna go to the lows to make a whole night video about this movie,-1.2,dev
atnd_PF-Lbs_4,so no now know this i am not a fan of the final destination series,-2.4,dev
atnd_PF-Lbs_5,i hate it,-2.8,dev
atnd_PF-Lbs_6,i might have to watch the first two again or maybe just the first one to stabilize my thoughts on the series,0.0,dev
atnd_PF-Lbs_7,but as far as im concerned this series is garbage,-2.6,dev
atnd_PF-Lbs_8,you can sense my excitement when i heard this was being released,-0.5,dev
atnd_PF-Lbs_9,now i wont even talk about acting coz its just so bad,-2.8,dev
atnd_PF-Lbs_10,its a joke really,-2.4,dev
atnd_PF-Lbs_11,now let just get into two things that will possibly attract you to this film the violence and the 3d viewers,0.4,dev
atnd_PF-Lbs_12,3d viewers please resist from these two,-1.5,dev
atnd_PF-Lbs_13,the violence here is pretty bad,-2.0,dev
atnd_PF-Lbs_14,therere about two creative scenes in here um one being in intestinal journey through the rectum in a swimming pool drain and a tire decapitation that,-0.4,dev
atnd_PF-Lbs_15,the tire decapitation might not sound all that unique,0.0,dev
atnd_PF-Lbs_16,but the way its pulled off its like wow that was sick,2.2,dev
atnd_PF-Lbs_17,i mean not the sick like oh my god that was awesome,1.0,dev
atnd_PF-Lbs_18,no sick in the oh my god that was crazy that kind of sick,-0.8,dev
atnd_PF-Lbs_19,theres many different ways of saying sick nowadays,-0.25,dev
atnd_PF-Lbs_20,but um yeah wow agh say that in two shee two scenes death isnt even nearly unique is a bit harsh,-0.2,dev
atnd_PF-Lbs_21,the race stadium scene and the mall scenes in the beginning and the end where massive amounts of people die in the craziest ways are pretty good for late night buddy viewing you see you know what i mean by late night buddy viewings if,2.2,dev
bOL9jKpeJRs_1,and i was unbelievably shocked how much i loved it,3.0,dev
bOL9jKpeJRs_2,it was full of action,1.6,dev
bOL9jKpeJRs_3,great dialogue,2.0,dev
bOL9jKpeJRs_4,the characters were so great and well developed,2.4,dev
bOL9jKpeJRs_5,its really just a heart warming story,1.4,dev
bOL9jKpeJRs_6,its a great movie to see over and over again your whole family can see it,2.4,dev
bOL9jKpeJRs_7,its not that violent,-0.2,dev
bOL9jKpeJRs_8,xxx it is a teenytiny bit violent and not enough so you can bring your 5 year old,0.0,dev
bOL9jKpeJRs_9,i really realy felt for the dad in the expendables because,1.0,dev
bOL9jKpeJRs_10,expendables because he was protecting over his family and after they went missing even though theyre a bend of outsiders and thay have all those powers,1.2,dev
bOL9jKpeJRs_11,the dad was just really protective,1.8,dev
bOL9jKpeJRs_12,and he made sure that hes whole family was safe,1.4,dev
bOL9jKpeJRs_13,very heart warming,2.2,dev
bOL9jKpeJRs_14,very touching,2.0,dev
bOL9jKpeJRs_15,brad bird is a great writer and director,2.6,dev
bOL9jKpeJRs_16,um i think that my favorite part of the entire movie was when you find out at the end that the little baby had powers,2.2,dev
bOL9jKpeJRs_17,it was so cute,2.4,dev
bOL9jKpeJRs_18,just the great great movie,3.0,dev
bOL9jKpeJRs_19,i really recommend you all see the expendables my,2.4,dev
bOL9jKpeJRs_20,expendables my boyfriend got really excited when i told him we were gonna go see the expandables and,2.0,dev
bOL9jKpeJRs_21,the expandables and than um when i went to blockbuster and i picked it up and i brought it back home he got really disappointed,-1.0,dev
bOL9jKpeJRs_22,i think its because it was such a moving film,2.0,dev
bOL9jKpeJRs_23,and i dont think he knows how to handle his emotions in that department,-1.0,dev
bOL9jKpeJRs_24,so it was just a little awkward,-1.0,dev
bOL9jKpeJRs_25,so it was just a little awkward,-0.6,dev
bOL9jKpeJRs_26,but um weve overcome that,1.0,dev
bOL9jKpeJRs_27,you know a lot of people have been talking about the expendables even though it came out such a long time agao theres,0.0,dev
bOL9jKpeJRs_28,theres been a lot of buzz about it lately and everyones you know a lot of controversy over it,-0.4,dev
bOL9jKpeJRs_29,everyones been saying its really intense,0.4,dev
bOL9jKpeJRs_30,i can see that,0.5,dev
bOL9jKpeJRs_31,there are parts that are very intense,0.0,dev
bOL9jKpeJRs_32,but for the most part it is a family friendly warm and fuzzy movievoovie so,1.0,dev
bOL9jKpeJRs_33,movievoovie so go see the expendables i,2.0,dev
bOL9jKpeJRs_34,expendables i know you guys are gonna love it,2.8,dev
bvLlb-M3UXU_1,and its really what you wouldve expact its,-0.2,dev
bvLlb-M3UXU_2,expact its not a compelling narrative by any means,-2.2,dev
bvLlb-M3UXU_3,theres little to no character development all movie,-2.4,dev
bvLlb-M3UXU_4,and yet this movie is incredibly enjoyable for action fans,2.2,dev
bvLlb-M3UXU_5,expendables and really theres no humongous tale to these guys,-1.2,dev
bvLlb-M3UXU_6,not a complicated story,-0.4,dev
bvLlb-M3UXU_7,but you know what you dont need a complecated formula for an action movie,-1.0,dev
bvLlb-M3UXU_8,theres a bad guy guy go take him down thats really all you need,0.0,dev
bvLlb-M3UXU_9,this movie essentially was made for three reasons in my opinion,-0.25,dev
bvLlb-M3UXU_10,the first reason is the obvious just to make an exciting enjoyable action film,1.6,dev
bvLlb-M3UXU_11,and thats you know all thats all you really needed to do,-0.2,dev
bvLlb-M3UXU_12,and definatelly comes through on that,1.2,dev
bvLlb-M3UXU_13,the second reason this movie was made and in my opinion the real reason it was made again its silvestre stalone telling himself i still got it,-1.2,dev
bvLlb-M3UXU_14,um ive got to give him credit,1.0,dev
bvLlb-M3UXU_15,hes in terrific shape for a man twice my age who looks significantly better than me,2.2,dev
bvLlb-M3UXU_16,thats kind of made me feel depressed,-1.6,dev
bvLlb-M3UXU_17,but hey whatever and is showing yeah maybe hes not what he was twenty twenty five years ago but he still has every right to be billed as an action star,1.2,dev
